,ko,en,word_count,source,filepath,zipf,word,frequency,level
738,초대,invitation,1,other,Fun Fun Korean 1,4.86,초대,4879.0,beginner
475,싸다,to pack/wrap up,1,topik,쏙쏙 40 days TOPIK 초급,4.86,싸다,1774.0,beginner
613,멀다,"to be distant, far away",1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.86,멀다,552.0,beginner
110,멀다,"to be far, distant",1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.86,멀다,552.0,beginner
107,사학년,senior,1,integrated,Integrated Korean Beginning 1,4.86,,,beginner
186,싸다,to be cheap,1,other,Fun Fun Korean 1,4.86,싸다,1774.0,beginner
147,일찍,early,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.86,일찍,924.0,beginner
583,싸다,to be cheap,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.86,싸다,1774.0,beginner
165,컴퓨터,computer,1,yonsei,Yonsei Korean Vocab Beginner,4.86,컴퓨터,203.0,beginner
36,파티,party,1,topik,쏙쏙 40 days TOPIK 초급,4.86,파티,3601.0,beginner
519,멀다,To be far,1,topik,쏙쏙 40 days TOPIK 초급,4.86,멀다,552.0,beginner
939,초대하다,to invite,1,topik,쏙쏙 40 days TOPIK 초급,4.86,초대하다,3839.0,beginner
62,컴퓨터,computer,1,integrated,Integrated Korean Beginning 1,4.86,컴퓨터,203.0,beginner
856,군인,a soldier,1,topik,TOPIK Beginner Vocabulary List,4.86,군인,1941.0,beginner
221,일찍,early,1,yonsei,Yonsei Korean Vocab Beginner,4.86,일찍,924.0,beginner
295,가까이,"close by, nearby",1,yonsei,Yonsei Level 2 Vocabulary (연세 한국어 2급 단어),4.86,가까이,2816.0,beginner
218,새로,newly,1,other,Fun Fun Korean 2,4.86,새로,749.0,beginner
233,컴퓨터,computer,1,other,Fun Fun Korean 1,4.86,컴퓨터,203.0,beginner
542,싸다,to be cheap,1,topik,쏙쏙 40 days TOPIK 초급,4.86,싸다,1774.0,beginner
34,싸다,to be cheap,1,integrated,Integrated Korean Beginning 1,4.86,싸다,1774.0,beginner
729,멀다,to be far,1,other,Fun Fun Korean 1,4.86,멀다,552.0,beginner
184,컴퓨터,a computer,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.86,컴퓨터,203.0,beginner
17,멀다,to be far (away),1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.86,멀다,552.0,beginner
95,일찍,early,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.86,일찍,924.0,beginner
340,일찍,early,1,other,Fun Fun Korean 1,4.86,일찍,924.0,beginner
439,변호사,lawyer,1,yonsei,Yonsei Korean Vocab Beginner,4.86,변호사,2616.0,beginner
480,역사가 오래되다,to have a long history,2,other,Fun Fun Korean 2,4.86,,,beginner
471,일찍,Early,1,sungkyunkwan,성균관어학 1급,4.86,일찍,924.0,beginner
423,참 재미있다,to be very interesting,2,sogang,Sogang Korean 2B (w,4.85,,,beginner
935,지하철,subway,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.85,지하철,1393.0,beginner
233,지하철,Subway,1,sungkyunkwan,성균관어학 1급,4.85,지하철,1393.0,beginner
132,섬,a bag or sack (bags of rice),1,kiip,KIIP Beginner Level 2,4.85,섬,1547.0,beginner
375,점심을 먹다,to have lunch,2,other,Fun Fun Korean 1,4.85,,,beginner
398,영국,England,1,sungkyunkwan,성균관어학 1급,4.85,,,beginner
324,서비스가 좋아요.,The service is good.,2,sogang,Sogang Korean 2A Vocabulary,4.85,,,beginner
609,주말,Weekend,1,sungkyunkwan,성균관어학 1급,4.85,주말,1519.0,beginner
23,동료,co-worker,1,yonsei,Yonsei Level 2 Vocabulary (연세 한국어 2급 단어),4.85,동료,1408.0,beginner
143,주말,weekend,1,other,Fun Fun Korean 1,4.85,주말,1519.0,beginner
444,동료,colleague,1,sogang,Sogang Korean 2B (w,4.85,동료,1408.0,beginner
291,버스 기사,bus driver,2,sogang,Sogang Korean 2A Vocabulary,4.85,,,beginner
368,출장,business trip,1,other,Fun Fun Korean 2,4.85,출장,4058.0,beginner
522,잘 싸우다,fight frequently,2,sogang,Sogang Korean 2B (w,4.85,,,beginner
234,소설,novel,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.85,소설,457.0,beginner
254,출장,1. a business trip 2. participation ,1,kiip,KIIP Beginner Level 2,4.85,출장,4058.0,beginner
235,손가락,Finger,1,sungkyunkwan,성균관어학 1급,4.85,손가락,992.0,beginner
366,소설,novel,1,topik,쏙쏙 40 days TOPIK 초급,4.85,소설,457.0,beginner
145,정확하다,to be correct,1,other,Fun Fun Korean 2,4.85,정확하다,789.0,beginner
580,섬,island,1,other,Fun Fun Korean 2,4.85,섬,1547.0,beginner
642,가득,fully/a lot/much,1,topik,쏙쏙 40 days TOPIK 초급,4.85,가득,934.0,beginner
101,섬,an island,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.85,섬,1547.0,beginner
64,출장,business trip,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.85,출장,4058.0,beginner
19,주말,weekend,1,other,Fun Fun Korean 1,4.85,주말,1519.0,beginner
128,영국,United Kingdom,1,integrated,Integrated Korean Beginning 1,4.85,,,beginner
725,지하철,subway,1,yonsei,Yonsei Korean Vocab Beginner,4.85,지하철,1393.0,beginner
359,지하철,subway,1,integrated,Integrated Korean Beginning 1,4.85,지하철,1393.0,beginner
463,섬,island,1,topik,쏙쏙 40 days TOPIK 초급,4.85,섬,1547.0,beginner
8,범죄,crime,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.85,범죄,964.0,beginner
619,인상,impression,1,topik,쏙쏙 40 days TOPIK 초급,4.85,인상,4869.0,beginner
386,주말,weekend,1,integrated,Integrated Korean Beginning 1,4.85,주말,1519.0,beginner
239,주말,weekend,1,yonsei,Yonsei Korean Vocab Beginner,4.85,주말,1519.0,beginner
688,섬,island,1,yonsei,Yonsei Korean Vocab Beginner,4.85,섬,1547.0,beginner
54,안 돼요,Not okay,2,other,Fun Fun Korean 1,4.85,,,beginner
387,열심히,diligently,1,topik,쏙쏙 40 days TOPIK 초급,4.85,열심히,502.0,beginner
1,동료,colleague,1,yonsei,Yonsei Korean Vocab Beginner,4.85,동료,1408.0,beginner
341,주말,Weekend,1,sungkyunkwan,성균관어학 1급,4.85,주말,1519.0,beginner
427,열심히,hard,1,other,Fun Fun Korean 1,4.85,열심히,502.0,beginner
85,열심히,diligently,1,integrated,Integrated Korean Beginning 1,4.85,열심히,502.0,beginner
20,주말,the weekend,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.85,주말,1519.0,beginner
49,지하철,subway,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.85,지하철,1393.0,beginner
778,동료,colleague,1,kiip,KIIP Beginner Level 1,4.85,동료,1408.0,beginner
266,섬,island,1,yonsei,Yonsei Level 2 Vocabulary (연세 한국어 2급 단어),4.85,섬,1547.0,beginner
793,열심히,hard,1,other,Fun Fun Korean 1,4.85,열심히,502.0,beginner
839,소설,a novel,1,topik,TOPIK Beginner Vocabulary List,4.85,소설,457.0,beginner
710,지하철,subway,1,other,Fun Fun Korean 1,4.85,지하철,1393.0,beginner
13,바뀌 주다,To change speaker (on the phone),2,sungkyunkwan,성균관어학 1급,4.85,,,beginner
170,주말,weekend,1,kiip,KIIP Beginner Level 1,4.85,주말,1519.0,beginner
45,열심히,hard,1,yonsei,Yonsei Korean Vocab Beginner,4.85,열심히,502.0,beginner
61,출장,business trip,1,yonsei,Yonsei Korean Vocab Beginner,4.85,출장,4058.0,beginner
848,손가락,a finger,1,topik,TOPIK Beginner Vocabulary List,4.85,손가락,992.0,beginner
813,영국,the U.K.,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.85,,,beginner
804,섬,an island,1,topik,TOPIK Beginner Vocabulary List,4.85,섬,1547.0,beginner
36,출장,Business trip,1,sungkyunkwan,성균관 어학 2급,4.85,출장,4058.0,beginner
109,섬,island,1,sogang,Sogang Korean 2B (w,4.85,섬,1547.0,beginner
308,숲,forest,1,yonsei,Yonsei Level 2 Vocabulary (연세 한국어 2급 단어),4.85,숲,807.0,beginner
97,동료,"a coworker, a colleague",1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.85,동료,1408.0,beginner
261,섬,island,1,sogang,Sogang Korean 2B (w,4.85,섬,1547.0,beginner
686,영국,UK,1,other,Fun Fun Korean 1,4.85,,,beginner
53,큰누나,man's oldest sister,1,sogang,Sogang Korean 2B (w,4.85,,,beginner
108,정확하다,To be precise,1,sungkyunkwan,성균관 어학 2급,4.85,정확하다,789.0,beginner
79,출장,Business trip,1,topik,쏙쏙 40 days TOPIK 초급,4.85,출장,4058.0,beginner
54,주말,weekend,1,kiip,KIIP Beginner Level 1,4.85,주말,1519.0,beginner
171,주말,the weekend,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.85,주말,1519.0,beginner
90,지하철,Subway,1,topik,쏙쏙 40 days TOPIK 초급,4.85,지하철,1393.0,beginner
908,동료,colleague,1,kiip,KIIP Beginner Level 1,4.85,동료,1408.0,beginner
549,주말,weekend,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.85,주말,1519.0,beginner
126,정확하다,To be precise,1,sungkyunkwan,성균관 어학 2급,4.85,정확하다,789.0,beginner
875,열심히,diligently,1,kiip,KIIP Beginner Level 1,4.85,열심히,502.0,beginner
188,파티를 하다,to have a party,2,kiip,KIIP Beginner Level 1,4.85,,,beginner
218,왼쪽,left side,1,other,Fun Fun Korean 1,4.84,왼쪽,1443.0,beginner
373,드디어,finally,1,other,Fun Fun Korean 2,4.84,드디어,1638.0,beginner
530,센터,a centre,1,topik,TOPIK Beginner Vocabulary List,4.84,센터,3194.0,beginner
336,인상적,impressive,1,yonsei,Yonsei Level 2 Vocabulary (연세 한국어 2급 단어),4.84,인상적,3752.0,beginner
579,그래요?,oh really? is that so?,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.84,,,beginner
110,비가 내리다,to rain,2,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.84,,,beginner
4,그래요,Okay,1,other,Fun Fun Korean 1,4.84,,,beginner
113,눈이 내리다,to snow,2,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.84,,,beginner
582,유명하다,to be famous,1,other,Fun Fun Korean 2,4.84,유명하다,1277.0,beginner
105,왼쪽,left,1,topik,쏙쏙 40 days TOPIK 초급,4.84,왼쪽,1443.0,beginner
42,피곤하다,to be tired,1,other,Fun Fun Korean 1,4.84,피곤하다,2118.0,beginner
214,유명하다,"To be famous, well-known, notorious",1,kiip,KIIP Beginner Level 2,4.84,유명하다,1277.0,beginner
381,약간,some/a little,1,topik,쏙쏙 40 days TOPIK 초급,4.84,약간,1882.0,beginner
38,그래요,Such (present polite),1,kiip,KIIP Beginner Level 2,4.84,,,beginner
620,어디든지,wherever,1,sogang,Sogang Korean 2B (w,4.84,,,beginner
320,왼쪽,Left,1,sungkyunkwan,성균관어학 1급,4.84,왼쪽,1443.0,beginner
537,센터,"center, meeting place, konglish",1,kiip,KIIP Beginner Level 1,4.84,센터,3194.0,beginner
104,유명하다,"to be famous, to be well-known for",1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.84,유명하다,1277.0,beginner
13,유명하다,to be famous,1,sogang,Sogang Korean 2A Vocabulary,4.84,유명하다,1277.0,beginner
121,피곤하다,"to be tired, to be exhausted",1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.84,피곤하다,2118.0,beginner
129,피곤하다,to be tired,1,integrated,Integrated Korean Beginning 2,4.84,피곤하다,2118.0,beginner
327,유명하다,to be famous,1,yonsei,Yonsei Level 2 Vocabulary (연세 한국어 2급 단어),4.84,유명하다,1277.0,beginner
634,피곤하다,to be tired,1,yonsei,Yonsei Korean Vocab Beginner,4.84,피곤하다,2118.0,beginner
30,출장을 가다,to go on a business trip,2,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.84,,,beginner
313,젊다,to be young,1,sogang,Sogang Korean 2A Vocabulary,4.84,젊다,399.0,beginner
62,피곤하다,to be tired,1,kiip,KIIP Beginner Level 1,4.84,피곤하다,2118.0,beginner
74,출장을 가다,to go on a business trip,2,sogang,Sogang Korean 2A Vocabulary,4.84,,,beginner
259,디자인,design,1,topik,쏙쏙 40 days TOPIK 초급,4.84,디자인,2430.0,beginner
388,디자인,design,1,topik,TOPIK Beginner Vocabulary List,4.84,디자인,2430.0,beginner
975,컵,cup,1,kiip,KIIP Beginner Level 1,4.84,,,beginner
429,왼쪽,left side,1,integrated,Integrated Korean Beginning 1,4.84,왼쪽,1443.0,beginner
224,드디어,finally,1,sogang,Sogang Korean 2A Vocabulary,4.84,드디어,1638.0,beginner
558,유명하다,to be famous,1,topik,쏙쏙 40 days TOPIK 초급,4.84,유명하다,1277.0,beginner
964,왼쪽,left side,1,kiip,KIIP Beginner Level 1,4.84,왼쪽,1443.0,beginner
213,그래요?,Really?,1,sungkyunkwan,성균관어학 1급,4.84,,,beginner
48,디자인,design,1,other,Fun Fun Korean 2,4.84,디자인,2430.0,beginner
313,지하철 안에서,in a subway,2,sogang,Sogang Korean 2B (w,4.84,,,beginner
508,유명하다,to be famous,1,yonsei,Yonsei Korean Vocab Beginner,4.84,유명하다,1277.0,beginner
748,자꾸,repeatedly,1,other,Fun Fun Korean 2,4.84,자꾸,1084.0,beginner
117,왼쪽,the left side,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.84,왼쪽,1443.0,beginner
749,젊다,to be young,1,topik,쏙쏙 40 days TOPIK 초급,4.84,젊다,399.0,beginner
234,약간,a little bit,1,other,Fun Fun Korean 2,4.84,약간,1882.0,beginner
554,피곤하다,to be tired,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.84,피곤하다,2118.0,beginner
389,디자인,design,1,yonsei,Yonsei Level 2 Vocabulary (연세 한국어 2급 단어),4.84,디자인,2430.0,beginner
363,유명하다,to be famous,1,sogang,Sogang Korean 2B (w,4.84,유명하다,1277.0,beginner
934,컵,cup,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.84,,,beginner
213,자꾸,Often,1,sungkyunkwan,성균관 어학 2급,4.84,자꾸,1084.0,beginner
324,왼쪽,left,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.84,왼쪽,1443.0,beginner
176,컵,cup,1,yonsei,Yonsei Korean Vocab Beginner,4.84,,,beginner
764,피곤하다,to be tired,1,topik,쏙쏙 40 days TOPIK 초급,4.84,피곤하다,2118.0,beginner
330,드디어,At last,1,topik,쏙쏙 40 days TOPIK 초급,4.84,드디어,1638.0,beginner
116,센터,center,1,kiip,KIIP Beginner Level 1,4.84,센터,3194.0,beginner
399,영국 사람,English,2,sungkyunkwan,성균관어학 1급,4.84,,,beginner
501,피곤하다,to be tired,1,kiip,KIIP Beginner Level 1,4.84,피곤하다,2118.0,beginner
883,제목,"title, subject, topic",1,kiip,KIIP Beginner Level 1,4.83,제목,1206.0,beginner
139,쓰레기,"garbage, trash",1,sogang,Sogang Korean 2A Vocabulary,4.83,쓰레기,813.0,beginner
61,제목,title,1,topik,쏙쏙 40 days TOPIK 초급,4.83,제목,1206.0,beginner
94,이기다,to win,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.83,이기다,871.0,beginner
16,빠르다,to be quick/fast,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.83,빠르다,464.0,beginner
21,데이트,date,1,topik,쏙쏙 40 days TOPIK 초급,4.83,데이트,4012.0,beginner
9,쓰레기,"waste, rubbish",1,topik,TOPIK Beginner Vocabulary List,4.83,쓰레기,813.0,beginner
123,번역,written translation,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.83,번역,4579.0,beginner
297,가격,price,1,kiip,KIIP Beginner Level 1,4.83,가격,697.0,beginner
100,구하다,To look around,1,sungkyunkwan,성균관 어학 2급,4.83,구하다,4319.0,beginner
594,연습하다,to practice,1,topik,쏙쏙 40 days TOPIK 초급,4.83,연습하다,3890.0,beginner
337,그저 그렇다,neither so good nor so bad,2,other,Fun Fun Korean 2,4.83,,,beginner
307,금,gold,1,yonsei,Yonsei Level 2 Vocabulary (연세 한국어 2급 단어),4.83,금,5161.0,beginner
166,이기다,to win,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.83,이기다,871.0,beginner
139,제목,a subject or a theme,1,kiip,KIIP Beginner Level 2,4.83,제목,1206.0,beginner
329,번역하다,to translate,1,other,Fun Fun Korean 2,4.83,번역하다,5184.0,beginner
332,가격,price,1,kiip,KIIP Beginner Level 1,4.83,가격,697.0,beginner
144,쓰레기,Trash,1,kiip,KIIP Beginner Level 2,4.83,쓰레기,813.0,beginner
380,빠르다,To be fast,1,sungkyunkwan,성균관어학 1급,4.83,빠르다,464.0,beginner
191,가격,price,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.83,가격,697.0,beginner
627,가격,price (not 값),1,topik,TOPIK Beginner Vocabulary List,4.83,가격,697.0,beginner
533,빠르다,to be fast,1,topik,쏙쏙 40 days TOPIK 초급,4.83,빠르다,464.0,beginner
211,다섯,five (korean),1,yonsei,Yonsei Korean Vocab Beginner,4.83,다섯,4635.0,beginner
190,빠르다,to be quick,1,other,Fun Fun Korean 2,4.83,빠르다,464.0,beginner
613,빠르다,"to be fast, quick",1,topik,TOPIK Beginner Vocabulary List,4.83,빠르다,464.0,beginner
352,빠르다,to be fast (base form),1,kiip,KIIP Beginner Level 1,4.83,빠르다,464.0,beginner
32,빠르다,to be fast (base form),1,kiip,KIIP Beginner Level 1,4.83,빠르다,464.0,beginner
478,...로 유명하다,to be famous for...,2,other,Fun Fun Korean 2,4.83,,,beginner
522,어렵다,To be difficult,1,sungkyunkwan,성균관어학 1급,4.83,어렵다,153.0,beginner
359,데이트,Date,1,sungkyunkwan,성균관 어학 2급,4.83,데이트,4012.0,beginner
779,어렵다,to be difficult,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.83,어렵다,153.0,beginner
153,아기,baby,1,sogang,Sogang Korean 2B (w,4.83,아기,465.0,beginner
458,구하다,"to seek (homes, jobs, etc)",1,topik,TOPIK Beginner Vocabulary List,4.83,구하다,4319.0,beginner
612,그저 그렇다,to be so and so,2,other,Fun Fun Korean 2,4.83,,,beginner
732,데이트,date (romantic),1,topik,TOPIK Beginner Vocabulary List,4.83,데이트,4012.0,beginner
43,어렵다,To be difficult,1,yonsei,Yonsei Korean Vocab Beginner,4.83,어렵다,153.0,beginner
855,빠르다,to be quick,1,yonsei,Yonsei Korean Vocab Beginner,4.83,빠르다,464.0,beginner
647,드라마를 찍다,to shoot a drama,2,other,Fun Fun Korean 2,4.83,,,beginner
829,연습,practice,1,other,Fun Fun Korean 2,4.83,연습,1498.0,beginner
432,어렵다,to be difficult,1,other,Fun Fun Korean 1,4.83,어렵다,153.0,beginner
1007,다섯,five (pure-Korean),1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.83,다섯,4635.0,beginner
373,어렵다,To be difficult,1,integrated,Integrated Korean Beginning 1,4.83,어렵다,153.0,beginner
44,연습,practice,1,yonsei,Yonsei Korean Vocab Beginner,4.83,연습,1498.0,beginner
927,데이트,date,1,yonsei,Yonsei Korean Vocab Beginner,4.83,데이트,4012.0,beginner
330,구하다,to look for,1,yonsei,Yonsei Korean Vocab Beginner,4.83,구하다,4319.0,beginner
182,가격,Price,1,topik,쏙쏙 40 days TOPIK 초급,4.83,가격,697.0,beginner
33,빠르다,to be fast,1,integrated,Integrated Korean Beginning 2,4.83,빠르다,464.0,beginner
504,아기,baby,1,yonsei,Yonsei Korean Vocab Beginner,4.83,아기,465.0,beginner
552,어렵다,To be difficult,1,topik,쏙쏙 40 days TOPIK 초급,4.83,어렵다,153.0,beginner
138,데이트하다,To date,1,sungkyunkwan,성균관어학 1급,4.83,,,beginner
780,번역하다,to translate,1,other,Fun Fun Korean 2,4.83,번역하다,5184.0,beginner
347,쓰레기,trash,1,yonsei,Yonsei Korean Vocab Beginner,4.83,쓰레기,813.0,beginner
771,초대를 받다,receive an invite,2,kiip,KIIP Beginner Level 1,4.83,,,beginner
487,가격,price,1,other,Fun Fun Korean 1,4.83,가격,697.0,beginner
572,인상적이다,to be impressive,1,other,Fun Fun Korean 2,4.83,,,beginner
157,구하다,to look for/seek,1,topik,쏙쏙 40 days TOPIK 초급,4.83,구하다,4319.0,beginner
697,아기,baby,1,topik,쏙쏙 40 days TOPIK 초급,4.83,아기,465.0,beginner
412,쓰레기,trash,1,topik,쏙쏙 40 days TOPIK 초급,4.83,쓰레기,813.0,beginner
755,편지를 보내다,to send a letter,2,other,Fun Fun Korean 1,4.83,,,beginner
238,어렵다,to be difficult,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.83,어렵다,153.0,beginner
26,다섯,five,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.83,다섯,4635.0,beginner
630,옛날 분,old-fashioned person,2,sogang,Sogang Korean 2B (w,4.83,,,beginner
80,어렵다,to be difficult,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.83,어렵다,153.0,beginner
78,빠르다,to be fast,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.83,빠르다,464.0,beginner
179,다섯,Five,1,topik,TOPIK Beginner Vocabulary List,4.83,다섯,4635.0,beginner
269,연습,practice,1,integrated,Integrated Korean Beginning 1,4.83,연습,1498.0,beginner
538,북을 치다,to beat a buk (Korean drum),2,other,Fun Fun Korean 2,4.83,,,beginner
229,다섯,5 (Native Korean),1,integrated,Integrated Korean Beginning 1,4.83,다섯,4635.0,beginner
264,아기,baby,1,other,Fun Fun Korean 1,4.83,아기,465.0,beginner
260,데이트,date,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.83,데이트,4012.0,beginner
424,빠르다,to be fast,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.83,빠르다,464.0,beginner
256,다섯,5 (traditional),1,sungkyunkwan,성균관어학 1급,4.83,다섯,4635.0,beginner
479,회원,member,1,other,Fun Fun Korean 1,4.83,회원,1371.0,beginner
137,지방,area/region,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.82,지방,4737.0,beginner
381,봄,spring,1,other,Fun Fun Korean 1,4.82,봄,752.0,beginner
49,봄,spring,1,topik,TOPIK Beginner Vocabulary List,4.82,봄,752.0,beginner
846,운동선수,athlete,1,topik,쏙쏙 40 days TOPIK 초급,4.82,,,beginner
807,데이트를 하다,to date,2,kiip,KIIP Beginner Level 1,4.82,,,beginner
259,씩씩하다,To be brave,1,kiip,KIIP Beginner Level 2,4.82,씩씩하다,4346.0,beginner
791,예쁘게,nicely,1,other,Fun Fun Korean 1,4.82,,,beginner
635,젊은 사람들,young people,2,sogang,Sogang Korean 2B (w,4.82,,,beginner
73,봄,spring,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.82,봄,752.0,beginner
0,전화번호,phone number,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.82,전화번호,2999.0,beginner
40,전화번호,telephone number,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.82,전화번호,2999.0,beginner
881,전화번호,phone number,1,kiip,KIIP Beginner Level 1,4.82,전화번호,2999.0,beginner
636,전화번호,phone number,1,topik,쏙쏙 40 days TOPIK 초급,4.82,전화번호,2999.0,beginner
712,봄,spring,1,yonsei,Yonsei Korean Vocab Beginner,4.82,봄,752.0,beginner
410,꽃이 피다,(flower) to bloom,2,other,Fun Fun Korean 1,4.82,,,beginner
162,봄,spring,1,sogang,"""Sogang Korean New Series 1B"" Vocabulary",4.82,봄,752.0,beginner
424,축제,festival,1,other,Fun Fun Korean 1,4.82,축제,2045.0,beginner
828,호텔,hotel,1,topik,쏙쏙 40 days TOPIK 초급,4.82,호텔,1962.0,beginner
24,봄,spring,1,topik,쏙쏙 40 days TOPIK 초급,4.82,봄,752.0,beginner
341,호텔,hotel,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.82,호텔,1962.0,beginner
107,전화 번호,telephone number,2,other,Fun Fun Korean 1,4.82,,,beginner
438,운동선수,athlete,1,kiip,KIIP Beginner Level 1,4.82,,,beginner
473,봄,spring,1,kiip,KIIP Beginner Level 1,4.82,봄,752.0,beginner
335,봄,spring,1,integrated,Integrated Korean Beginning 1,4.82,봄,752.0,beginner
442,지방,region,1,other,Fun Fun Korean 2,4.82,지방,4737.0,beginner
628,꽃이 피다,to bloom,2,other,Fun Fun Korean 2,4.82,,,beginner
290,전화번호,telephone number,1,yonsei,Yonsei Korean Vocab Beginner,4.82,전화번호,2999.0,beginner
77,축제,festival,1,topik,쏙쏙 40 days TOPIK 초급,4.82,축제,2045.0,beginner
72,지방,region,1,topik,쏙쏙 40 days TOPIK 초급,4.82,지방,4737.0,beginner
208,x층,xth floor,1,other,Fun Fun Korean 1,4.82,,,beginner
465,전화번호,Telephone number,1,sungkyunkwan,성균관어학 1급,4.82,전화번호,2999.0,beginner
325,호텔,hotel,1,kiip,KIIP Beginner Level 1,4.82,호텔,1962.0,beginner
328,일을 구하다,to find a job,2,other,Fun Fun Korean 2,4.82,,,beginner
326,꺼내다,"to take out (of a bag, pocket)",1,sogang,Sogang Korean 2A Vocabulary,4.81,꺼내다,609.0,beginner
454,컴퓨터 게임을 하다,to play computer games,3,other,Fun Fun Korean 1,4.81,,,beginner
284,직원,staff,1,sogang,Sogang Korean 2B (w,4.81,직원,925.0,beginner
322,아파트,apartment,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.81,아파트,663.0,beginner
193,아파트,an apartment,1,sogang,"""Sogang Korean New Series 1A"" Vocabulary",4.81,아파트,663.0,beginner
343,수업,class,1,other,Fun Fun Korean 1,4.81,수업,5006.0,beginner
468,양식,western food,1,kiip,KIIP Beginner Level 1,4.81,양식,5449.0,beginner
963,오른쪽,right side,1,kiip,KIIP Beginner Level 1,4.81,오른쪽,1499.0,beginner
428,오른쪽,right side,1,integrated,Integrated Korean Beginning 1,4.81,오른쪽,1499.0,beginner
258,올라가다,to go up,1,other,Fun Fun Korean 1,4.81,올라가다,509.0,beginner
652,목적,purpose,1,other,Fun Fun Korean 2,4.81,목적,571.0,beginner
421,동시에,at the same time,1,sogang,Sogang Korean 2B (w,4.81,,,beginner
270,아파트,Apartment,1,kiip,KIIP Beginner Level 2,4.81,아파트,663.0,beginner
523,컴퓨터 게임을 하다,to play computer games,3,other,Fun Fun Korean 2,4.81,,,beginner
331,오른쪽,right,1,yonsei,Yonsei Korean 1 Vocabulary 2017 (연세 한국어 1급 단어),4.81,오른쪽,1499.0,beginner
372,수업,"Class, lesson",1,topik,쏙쏙 40 days TOPIK 초급,4.81,수업,5006.0,beginner
316,접다,To fold (ᄇ regular),1,kiip,KIIP Beginner Level 2,4.81,접다,2879.0,beginner
301,아파트,apartment,1,yonsei,Yonsei Korean Vocab Beginner,4.81,아파트,663.0,beginner
210,수업,Lesson,1,sungkyunkwan,성균관 어학 2급,4.81,수업,5006.0,beginner
34,수업,"lesson, class",1,kiip,KIIP Beginner Level 1,4.81,수업,5006.0,beginner
